company,model,fuel_type,seller_type,transmission,owner,car_age,avg_km_per_year,km_driven_log,model_cluster,company_fuel_owner,km_carage_interact,predicted_price,actual_price
Tata,Manza Aura (ABS),Petrol,Individual,Manual,Second Owner,15,6666.666666666667,11.51293546492023,13,Tata_Petrol_Second Owner,172.69403197380345,50236092.0,51545000
Maruti,Swift VDI,Diesel,Dealer,Manual,First Owner,11,7000.0,11.251573687764477,7,Maruti_Diesel_First Owner,123.76731056540925,149044100.0,152500000
Chevrolet,Enjoy 1.4 LTZ,Petrol,Dealer,Manual,First Owner,12,3083.3333333333335,10.518700218288165,5,Chevrolet_Petrol_First Owner,126.22440261945798,76020550.0,106750000
Hyundai,i20 Sportz 1.2,Petrol,Individual,Manual,First Owner,10,9000.0,11.407576060361786,1,Hyundai_Petrol_First Owner,114.07576060361785,137536200.0,157380000
Tata,Tiago 1.2 Revotron,Petrol,Individual,Manual,First Owner,6,1666.6666666666667,9.210440366976517,6,Tata_Petrol_First Owner,55.2626422018591,139365920.0,140299695
Maruti,800 AC,Petrol,Individual,Manual,First Owner,18,555.5555555555555,9.210440366976517,14,Maruti_Petrol_First Owner,165.7879266055773,23736450.0,10675000
Hyundai,Santro Xing GLS,CNG,Individual,Manual,First Owner,14,12142.857142857143,12.04355959836804,12,Hyundai_CNG_First Owner,168.60983437715257,62571684.0,56425000
Tata,Indica Vista TDI,Diesel,Individual,Manual,Second Owner,11,10909.09090909091,11.695255355062795,7,Tata_Diesel_Second Owner,128.64780890569074,55772984.0,61000000
Hyundai,Grand i10 Magna,Petrol,Individual,Manual,First Owner,9,3333.3333333333335,10.308985993422082,2,Hyundai_Petrol_First Owner,92.78087394079874,139362750.0,129625000
Maruti,Swift Vdi BSIII,Diesel,Individual,Manual,Multiple Owners,15,7333.333333333333,11.608244735642321,0,Maruti_Diesel_Multiple Owners,174.1236710346348,87209576.0,106750000
Maruti,Alto 800 LXI,Petrol,Individual,Manual,First Owner,9,2222.222222222222,9.90353755128617,2,Maruti_Petrol_First Owner,89.13183796157554,87850650.0,76250000
Hyundai,Xcent 1.2 VTVT,Petrol,Individual,Manual,First Owner,7,1428.5714285714287,9.210440366976517,6,Hyundai_Petrol_First Owner,64.47308256883562,169086990.0,152500000
Hyundai,Verna 1.6 SX,Diesel,Individual,Manual,First Owner,14,5714.285714285715,11.289794413577894,12,Hyundai_Diesel_First Owner,158.05712179009052,133327416.0,144875000
Hyundai,Grand i10 Asta,Petrol,Individual,Manual,First Owner,8,3125.0,10.12667110305036,2,Hyundai_Petrol_First Owner,81.01336882440287,160829780.0,167750000
Fiat,Grande Punto Sport,Diesel,Individual,Manual,Second Owner,13,5384.615384615385,11.156264806643742,12,Fiat_Diesel_Second Owner,145.03144248636866,88828810.0,86925000
Hyundai,Santro Xing XO,Petrol,Individual,Manual,First Owner,20,4475.0,11.402005077384885,3,Hyundai_Petrol_First Owner,228.0401015476977,35716730.0,30195000
Hyundai,i20 Sportz 1.4,Diesel,Individual,Manual,First Owner,10,6000.0,11.002116507732017,7,Hyundai_Diesel_First Owner,110.02116507732018,159686770.0,167750000
Maruti,Swift Dzire VXI,Petrol,Individual,Manual,First Owner,8,2500.0,9.90353755128617,2,Maruti_Petrol_First Owner,79.22830041028936,183173280.0,167750000
Maruti,SX4 ZXI AT,Petrol,Individual,Automatic,Multiple Owners,14,4642.857142857143,11.082157933374816,11,Maruti_Petrol_Multiple Owners,155.15021106724743,79271110.0,79300000
Maruti,Swift Dzire VXi,Petrol,Individual,Manual,Multiple Owners,17,4117.64705882353,11.156264806643742,14,Maruti_Petrol_Multiple Owners,189.65650171294362,57726260.0,76250000
Honda,Brio E MT,Petrol,Individual,Manual,First Owner,13,8461.538461538461,11.608244735642321,5,Honda_Petrol_First Owner,150.90718156335018,111246610.0,70149695
Renault,KWID RXT Optional,Petrol,Individual,Manual,First Owner,6,1666.6666666666667,9.210440366976517,6,Renault_Petrol_First Owner,55.2626422018591,109760020.0,120475000
Hyundai,EON D Lite,Petrol,Individual,Manual,First Owner,11,3636.3636363636365,10.596659732783579,1,Hyundai_Petrol_First Owner,116.56325706061936,59959490.0,65575000
Maruti,Alto LXi,Petrol,Individual,Manual,First Owner,14,5214.285714285715,11.19822841866684,11,Maruti_Petrol_First Owner,156.77519786133576,58551990.0,61000000
Maruti,Alto 800 LXI,Petrol,Individual,Manual,First Owner,10,2500.0,10.12667110305036,1,Maruti_Petrol_First Owner,101.26671103050359,80640280.0,79300000
Maruti,Alto K10 2010-2014,Petrol,Individual,Manual,First Owner,13,3692.3076923076924,10.778977123006351,5,Maruti_Petrol_First Owner,140.12670259908256,70857450.0,76860000
Tata,Zest Revotron 1.2,Petrol,Individual,Manual,Second Owner,11,4545.454545454545,10.819798284210286,1,Tata_Petrol_Second Owner,119.01778112631314,90413400.0,109800000
Maruti,Alto LXi,Petrol,Individual,Manual,First Owner,13,8538.461538461539,11.6172944892629,5,Maruti_Petrol_First Owner,151.0248283604177,62364476.0,67100000
Chevrolet,Spark 1.0 LT,Petrol,Individual,Manual,Second Owner,13,3076.923076923077,10.596659732783579,5,Chevrolet_Petrol_Second Owner,137.7565765261865,42432980.0,38125000
Maruti,Wagon R VXI,Petrol,Individual,Manual,First Owner,14,5714.285714285715,11.289794413577894,11,Maruti_Petrol_First Owner,158.05712179009052,62342396.0,80825000
Maruti,Swift Dzire VDI,Diesel,Individual,Manual,Second Owner,12,10000.0,11.695255355062795,4,Maruti_Diesel_Second Owner,140.34306426075352,136054560.0,161650000
Mahindra,TUV 300 T8,Diesel,Individual,Manual,Second Owner,10,11000.0,11.608244735642321,7,Mahindra_Diesel_Second Owner,116.08244735642322,162175540.0,131150000
Hyundai,Santro Xing GLS,Petrol,Individual,Manual,First Owner,12,6666.666666666667,11.289794413577894,5,Hyundai_Petrol_First Owner,135.47753296293473,65563160.0,67100000
Hyundai,EON Magna Plus,Petrol,Individual,Manual,First Owner,10,4300.0,10.668978650219241,1,Hyundai_Petrol_First Owner,106.68978650219242,87085280.0,82350000
Tata,New Safari DICOR,Diesel,Individual,Manual,First Owner,15,16666.666666666668,12.429220196836383,0,Tata_Diesel_First Owner,186.43830295254574,154166580.0,89975000
Mahindra,Scorpio LX,Diesel,Individual,Manual,Second Owner,13,9230.76923076923,11.695255355062795,12,Mahindra_Diesel_Second Owner,152.03831961581633,130976260.0,137250000
Hyundai,i20 Sportz 1.2,Petrol,Individual,Manual,First Owner,11,1545.4545454545455,9.741027444837728,1,Hyundai_Petrol_First Owner,107.151301893215,133962470.0,152500000
Maruti,Celerio VXI,Petrol,Individual,Manual,Multiple Owners,10,7000.0,11.156264806643742,1,Maruti_Petrol_Multiple Owners,111.56264806643742,99225560.0,100650000
Maruti,800 AC,Petrol,Individual,Manual,Multiple Owners,19,2105.2631578947367,10.596659732783579,3,Maruti_Petrol_Multiple Owners,201.336534922888,35002776.0,15250000
Maruti,Alto LXi,Petrol,Individual,Manual,Second Owner,15,1866.6666666666667,10.239995502805316,13,Maruti_Petrol_Second Owner,153.59993254207973,53695304.0,39650000
Maruti,Ertiga VDI,Diesel,Individual,Manual,Second Owner,11,1363.6363636363637,9.61587214452889,7,Maruti_Diesel_Second Owner,105.77459358981778,174742800.0,137250000
Maruti,Celerio VXI,Petrol,Individual,Manual,First Owner,9,2777.777777777778,10.12667110305036,2,Maruti_Petrol_First Owner,91.14003992745323,121925784.0,122000000
Maruti,Celerio VXI AT,Petrol,Individual,Automatic,First Owner,8,1250.0,9.210440366976517,2,Maruti_Petrol_First Owner,73.68352293581214,151659140.0,137250000
Mahindra,Scorpio VLS AT,Diesel,Individual,Automatic,Second Owner,16,6875.0,11.608244735642321,0,Mahindra_Diesel_Second Owner,185.73191577027714,158175730.0,111325000
Maruti,A-Star Vxi,Petrol,Individual,Manual,First Owner,16,3750.0,11.002116507732017,13,Maruti_Petrol_First Owner,176.03386412371228,52255000.0,91500000
Maruti,Swift LXI,Petrol,Dealer,Manual,First Owner,14,3957.3571428571427,10.92240707229499,11,Maruti_Petrol_First Owner,152.91369901212985,73312080.0,84485000
Hyundai,EON Sportz,Petrol,Individual,Manual,Second Owner,8,3875.0,10.34177474101152,2,Hyundai_Petrol_Second Owner,82.73419792809216,96623930.0,85400000
Hyundai,i10 Magna 1.1L,Petrol,Individual,Manual,Second Owner,9,1083.3333333333333,9.18512512283512,2,Hyundai_Petrol_Second Owner,82.66612610551607,144679600.0,128100000
Toyota,Etios GD,Diesel,Individual,Manual,First Owner,13,6923.076923076923,11.407576060361786,12,Toyota_Diesel_First Owner,148.2984887847032,125633740.0,152500000
Maruti,Baleno Sigma 1.3,Diesel,Individual,Manual,First Owner,10,6000.0,11.002116507732017,7,Maruti_Diesel_First Owner,110.02116507732018,161413580.0,171410000
Maruti,Celerio ZXI Optional,Petrol,Individual,Manual,First Owner,7,4285.714285714285,10.308985993422082,6,Maruti_Petrol_First Owner,72.16290195395457,147760460.0,144875000
Volkswagen,Polo Petrol Highline,Petrol,Individual,Manual,First Owner,13,6153.846153846154,11.289794413577894,5,Volkswagen_Petrol_First Owner,146.76732737651264,97077550.0,126575000
Maruti,Alto K10 VXI,Petrol,Individual,Manual,First Owner,8,2500.0,9.90353755128617,2,Maruti_Petrol_First Owner,79.22830041028936,105260400.0,76250000
Hyundai,i10 Sportz,Petrol,Individual,Manual,Second Owner,16,5000.0,11.289794413577894,13,Hyundai_Petrol_Second Owner,180.6367106172463,52123456.0,45750000
Tata,Indica DLS,Diesel,Individual,Manual,Multiple Owners,20,5000.0,11.51293546492023,3,Tata_Diesel_Multiple Owners,230.2587092984046,28495204.0,18300000
Hyundai,Xcent 1.1 CRDi,Diesel,Individual,Manual,First Owner,10,9000.0,11.407576060361786,7,Hyundai_Diesel_First Owner,114.07576060361785,115091060.0,155549695
Chevrolet,Beat Diesel LT,Diesel,Individual,Manual,Second Owner,13,5384.615384615385,11.156264806643742,12,Chevrolet_Diesel_Second Owner,145.03144248636866,55226540.0,61000000
Hyundai,EON Era,Petrol,Individual,Manual,First Owner,12,3510.8333333333335,10.648539090746434,5,Hyundai_Petrol_First Owner,127.78246908895721,80591920.0,76250000
Honda,City 2017-2020 VTEC,Petrol,Individual,Manual,Second Owner,19,4210.526315789473,11.289794413577894,3,Honda_Petrol_Second Owner,214.50609385797998,56259850.0,45750000
Hyundai,Accent CRDi,Diesel,Individual,Manual,Multiple Owners,20,5000.0,11.51293546492023,3,Hyundai_Diesel_Multiple Owners,230.2587092984046,59339750.0,30500000
Tata,Manza Aura (ABS),Diesel,Individual,Manual,First Owner,15,8000.0,11.695255355062795,0,Tata_Diesel_First Owner,175.42883032594193,74626424.0,64050000
Tata,Indigo CS LX,Diesel,Individual,Manual,First Owner,9,6666.666666666667,11.002116507732017,9,Tata_Diesel_First Owner,99.01904856958815,123017260.0,79300000
Maruti,Swift Dzire VDi,Diesel,Individual,Manual,Second Owner,13,8461.538461538461,11.608244735642321,12,Maruti_Diesel_Second Owner,150.90718156335018,104422340.0,131150000
Hyundai,EON Era Plus,Petrol,Individual,Manual,First Owner,9,2111.1111111111113,9.852246888342531,2,Hyundai_Petrol_First Owner,88.67022199508278,95137944.0,85400000
Maruti,Alto K10 2010-2014,Petrol,Individual,Manual,Second Owner,13,5384.615384615385,11.156264806643742,5,Maruti_Petrol_Second Owner,145.03144248636866,63444456.0,61000000
Maruti,Swift Dzire VDi,Diesel,Individual,Manual,Multiple Owners,15,8000.0,11.695255355062795,0,Maruti_Diesel_Multiple Owners,175.42883032594193,82583690.0,82350000
Mahindra,Bolero SLX 4WD,Diesel,Individual,Manual,First Owner,17,11764.70588235294,12.206077645517674,10,Mahindra_Diesel_First Owner,207.50331997380044,81139100.0,76250000
Honda,City 1.5 S,Petrol,Individual,Manual,Second Owner,15,8000.0,11.695255355062795,13,Honda_Petrol_Second Owner,175.42883032594193,97988180.0,106750000
Nissan,Micra Diesel XL,Diesel,Individual,Manual,First Owner,12,10000.0,11.695255355062795,4,Nissan_Diesel_First Owner,140.34306426075352,116135240.0,76250000
Honda,City Corporate Edition,Petrol,Individual,Manual,Second Owner,12,6666.666666666667,11.289794413577894,5,Honda_Petrol_Second Owner,135.47753296293473,168017390.0,141825000
Maruti,Swift Dzire 1.2,Petrol,Individual,Manual,First Owner,13,2307.6923076923076,10.308985993422082,5,Maruti_Petrol_First Owner,134.01681791448706,100469550.0,137250000
Maruti,Alto K10 2010-2014,Petrol,Individual,Manual,First Owner,13,3846.153846153846,10.819798284210286,5,Maruti_Petrol_First Owner,140.65737769473373,67715704.0,83875000
Ford,Fiesta EXi 1.4,Diesel,Individual,Manual,Multiple Owners,14,7857.142857142857,11.608244735642321,12,Ford_Diesel_Multiple Owners,162.5154262989925,71312936.0,91500000
Mahindra,KUV 100 G80,Petrol,Individual,Manual,First Owner,7,7356.0,10.849201155083453,6,Mahindra_Petrol_First Owner,75.94440808558417,143991040.0,103700000
Honda,Jazz 1.2 V,Petrol,Individual,Automatic,First Owner,8,5000.0,10.596659732783579,2,Honda_Petrol_First Owner,84.77327786226863,189277800.0,187575000
Maruti,Ertiga VDI,Diesel,Individual,Manual,Second Owner,12,7500.0,11.407576060361786,4,Maruti_Diesel_Second Owner,136.89091272434143,167279900.0,190625000
Tata,Indigo CS eLX,Diesel,Individual,Manual,First Owner,14,5714.285714285715,11.289794413577894,12,Tata_Diesel_First Owner,158.05712179009052,52538210.0,67100000
Maruti,Zen Estilo VXI,Petrol,Individual,Manual,Second Owner,18,4155.555555555556,11.222586532857163,14,Maruti_Petrol_Second Owner,202.00655759142893,28362322.0,48800000
Maruti,Vitara Brezza LDi,Diesel,Individual,Manual,First Owner,8,2025.0,9.692828247710418,8,Maruti_Diesel_First Owner,77.54262598168334,195333250.0,198250000
Hyundai,i20 1.2 Asta,Petrol,Individual,Manual,Multiple Owners,14,9857.142857142857,11.835016210489899,11,Hyundai_Petrol_Multiple Owners,165.6902269468586,70028344.0,91500000
Hyundai,i20 Asta 1.4,Diesel,Individual,Manual,Multiple Owners,10,7000.0,11.156264806643742,7,Hyundai_Diesel_Multiple Owners,111.56264806643742,182969340.0,152500000
Maruti,Swift LDI SP,Diesel,Individual,Manual,First Owner,10,3500.0,10.463131911491967,7,Maruti_Diesel_First Owner,104.63131911491968,161842740.0,152500000
Renault,KWID RXT,Petrol,Individual,Manual,Second Owner,8,4375.0,10.463131911491967,2,Renault_Petrol_Second Owner,83.70505529193574,87527710.0,106750000
Hyundai,Sonata 2.4 GDi,Petrol,Individual,Manual,Second Owner,13,5384.615384615385,11.156264806643742,5,Hyundai_Petrol_Second Owner,145.03144248636866,154660370.0,160125000
Chevrolet,Enjoy TCDi LTZ,Diesel,Individual,Manual,Multiple Owners,12,8333.333333333334,11.51293546492023,4,Chevrolet_Diesel_Multiple Owners,138.15522557904274,103462700.0,106750000
Tata,Indica Vista Terra,Diesel,Individual,Manual,Second Owner,15,8000.0,11.695255355062795,0,Tata_Diesel_Second Owner,175.42883032594193,47578880.0,32025000
Datsun,GO T BSIV,Petrol,Individual,Manual,First Owner,11,3181.818181818182,10.463131911491967,1,Datsun_Petrol_First Owner,115.09445102641163,78930050.0,68625000
Mahindra,Xylo D2,Diesel,Individual,Manual,Second Owner,16,6250.0,11.51293546492023,0,Mahindra_Diesel_Second Owner,184.20696743872367,61385092.0,36905000
Mahindra,Bolero B4,Diesel,Dealer,Manual,First Owner,10,4020.0,10.601647149919609,7,Mahindra_Diesel_First Owner,106.01647149919609,144963730.0,135725000
Tata,New Safari DICOR,Diesel,Individual,Manual,Second Owner,14,5714.285714285715,11.289794413577894,12,Tata_Diesel_Second Owner,158.05712179009052,101603060.0,91500000
Toyota,Etios G,Petrol,Individual,Manual,Multiple Owners,10,11000.0,11.608244735642321,1,Toyota_Petrol_Multiple Owners,116.08244735642322,119149700.0,109800000
Chevrolet,Beat Diesel LT,Diesel,Individual,Manual,Second Owner,9,6666.666666666667,11.002116507732017,9,Chevrolet_Diesel_Second Owner,99.01904856958815,60453388.0,65575000
Ford,Figo Aspire Facelift,Diesel,Dealer,Manual,First Owner,7,2097.285714285714,9.594377532670727,8,Ford_Diesel_First Owner,67.16064272869508,185609700.0,190320000
Tata,Manza Aqua Quadrajet,Diesel,Individual,Manual,Second Owner,13,15000.0,12.180759965737863,12,Tata_Diesel_Second Owner,158.34987955459223,44308744.0,42700000
Maruti,Swift VDI,Diesel,Dealer,Manual,Second Owner,12,5583.333333333333,11.112462823634855,4,Maruti_Diesel_Second Owner,133.34955388361826,123242540.0,137250000
Maruti,Wagon R VXI,Petrol,Dealer,Manual,Second Owner,16,4812.5,11.251573687764477,13,Maruti_Petrol_Second Owner,180.02517900423163,58974770.0,56425000
Maruti,800 AC,Petrol,Individual,Manual,Second Owner,20,2771.25,10.92280407672139,3,Maruti_Petrol_Second Owner,218.4560815344278,23223662.0,13725000
Maruti,Swift VDI,Diesel,Individual,Manual,Second Owner,13,6923.076923076923,11.407576060361786,12,Maruti_Diesel_Second Owner,148.2984887847032,107427736.0,126880000
Tata,New Safari DICOR,Diesel,Individual,Manual,First Owner,16,5000.0,11.289794413577894,0,Tata_Diesel_First Owner,180.6367106172463,95840744.0,152500000
Ford,Figo 1.5D Trend,Diesel,Dealer,Manual,First Owner,9,5024.111111111111,10.719250516636261,9,Ford_Diesel_First Owner,96.47325464972636,146460200.0,122000000
Hyundai,i20 1.2 Asta,Petrol,Individual,Manual,First Owner,15,4666.666666666667,11.156264806643742,13,Hyundai_Petrol_First Owner,167.34397209965613,79511176.0,91500000
Tata,Indigo LX,Diesel,Individual,Manual,First Owner,13,6153.846153846154,11.289794413577894,12,Tata_Diesel_First Owner,146.76732737651264,76412530.0,56425000
Renault,KWID RXT Optional,Petrol,Individual,Manual,First Owner,9,1666.6666666666667,9.61587214452889,2,Renault_Petrol_First Owner,86.54284930076001,87453624.0,118950000
Datsun,RediGO 1.0 S,Petrol,Individual,Manual,First Owner,8,4375.0,10.463131911491967,2,Datsun_Petrol_First Owner,83.70505529193574,81560104.0,73200000
Skoda,Rapid 1.5 TDI,Diesel,Individual,Manual,Second Owner,10,10150.0,11.527823929632195,7,Skoda_Diesel_Second Owner,115.27823929632194,160228350.0,91500000
Maruti,Celerio LDi,Diesel,Individual,Manual,First Owner,10,9500.0,11.461642696843066,7,Maruti_Diesel_First Owner,114.61642696843066,89265290.0,122000000
Maruti,Wagon R LXI,CNG,Individual,Manual,First Owner,8,7500.0,11.002116507732017,8,Maruti_CNG_First Owner,88.01693206185614,112226990.0,106750000
Chevrolet,Spark 1.0 LT,Petrol,Individual,Manual,Second Owner,9,5555.555555555556,10.819798284210286,2,Chevrolet_Petrol_Second Owner,97.37818455789258,81256430.0,48800000
Renault,Duster 85PS Diesel,Diesel,Individual,Manual,Second Owner,13,6923.076923076923,11.407576060361786,12,Renault_Diesel_Second Owner,148.2984887847032,130462130.0,166225000
Hyundai,i20 1.2 Asta,Petrol,Individual,Manual,First Owner,8,1000.0,8.987321812850125,2,Hyundai_Petrol_First Owner,71.898574502801,195511200.0,198250000
Maruti,Ciaz VDi Plus,Diesel,Individual,Manual,First Owner,10,8400.0,11.338583982516495,7,Maruti_Diesel_First Owner,113.38583982516495,178635740.0,198250000
Maruti,Swift Dzire VXi,Petrol,Individual,Automatic,First Owner,13,9230.76923076923,11.695255355062795,5,Maruti_Petrol_First Owner,152.03831961581633,135342420.0,128100000
Chevrolet,Cruze LTZ AT,Diesel,Individual,Automatic,Second Owner,14,6428.571428571428,11.407576060361786,12,Chevrolet_Diesel_Second Owner,159.706064845065,114938520.0,134200000
Maruti,Swift Dzire VDI,Diesel,Individual,Manual,Second Owner,11,10000.0,11.608244735642321,7,Maruti_Diesel_Second Owner,127.69069209206553,144944130.0,132674695
Maruti,Swift Lxi BSIII,Petrol,Individual,Manual,Second Owner,18,7555.555555555556,11.820417517632333,14,Maruti_Petrol_Second Owner,212.767515317382,32314608.0,67100000
Renault,Duster 110PS Diesel,Diesel,Individual,Manual,First Owner,13,7692.307692307692,11.51293546492023,12,Renault_Diesel_First Owner,149.66816104396298,132238536.0,137250000
Maruti,Alto K10 VXI,Petrol,Individual,Manual,First Owner,10,2400.0,10.085850775128717,1,Maruti_Petrol_First Owner,100.85850775128718,91268140.0,91500000
Volkswagen,Vento Diesel Comfortline,Diesel,Individual,Manual,Multiple Owners,14,8571.42857142857,11.695255355062795,12,Volkswagen_Diesel_Multiple Owners,163.73357497087912,92051110.0,79300000
Maruti,Zen Estilo 1.1,Petrol,Individual,Manual,Second Owner,16,6875.0,11.608244735642321,13,Maruti_Petrol_Second Owner,185.73191577027714,42356364.0,36600000
Maruti,Ignis 1.2 AMT,Petrol,Individual,Automatic,First Owner,7,2142.8571428571427,9.61587214452889,6,Maruti_Petrol_First Owner,67.31110501170222,173844830.0,189100000
Ford,Classic 1.4 Duratorq,Diesel,Individual,Manual,Second Owner,11,8181.818181818182,11.407576060361786,7,Ford_Diesel_Second Owner,125.48333666397964,103778530.0,94550000
Toyota,Innova 2.5 GX,Diesel,Individual,Manual,First Owner,14,8571.42857142857,11.695255355062795,12,Toyota_Diesel_First Owner,163.73357497087912,176970240.0,146400000
Tata,Manza Aura (ABS),Diesel,Individual,Manual,Second Owner,15,12533.333333333334,12.144202560946876,0,Tata_Diesel_Second Owner,182.16303841420316,54492156.0,61000000
Hyundai,Verna SX Opt,Petrol,Dealer,Manual,Second Owner,10,3500.0,10.463131911491967,1,Hyundai_Petrol_Second Owner,104.63131911491968,159334030.0,164700000
Mercedes-Benz,New C-Class C,Petrol,Individual,Manual,First Owner,19,2105.2631578947367,10.596659732783579,3,Mercedes-Benz_Petrol_First Owner,201.336534922888,90431896.0,198250000
Mahindra,Bolero Power Plus,Diesel,Individual,Manual,First Owner,8,11875.0,11.461642696843066,8,Mahindra_Diesel_First Owner,91.69314157474453,188790990.0,176900000
Maruti,Ertiga VDI,Diesel,Dealer,Manual,First Owner,12,5416.666666666667,11.082157933374816,4,Maruti_Diesel_First Owner,132.9858952004978,171687950.0,167750000
Hyundai,i10 Era,Petrol,Individual,Manual,Multiple Owners,17,4117.64705882353,11.156264806643742,14,Hyundai_Petrol_Multiple Owners,189.65650171294362,40635396.0,51850000
Tata,Indica GLS BS,Petrol,Individual,Manual,First Owner,18,2777.777777777778,10.819798284210286,14,Tata_Petrol_First Owner,194.75636911578516,35183890.0,38125000
Maruti,Wagon R LXI,Petrol,Individual,Manual,Second Owner,16,4375.0,11.156264806643742,13,Maruti_Petrol_Second Owner,178.50023690629988,43305984.0,36600000
Maruti,Baleno Delta 1.2,Petrol,Individual,Manual,First Owner,9,5000.0,10.714439990727769,2,Maruti_Petrol_First Owner,96.42995991654992,164964500.0,167750000
Nissan,Micra XV CVT,Petrol,Individual,Automatic,First Owner,8,2687.5,9.975854724662028,2,Nissan_Petrol_First Owner,79.80683779729623,137617660.0,170800000
Skoda,Fabia 1.2 TDI,Diesel,Individual,Manual,Second Owner,12,12500.0,11.918397239722838,4,Skoda_Diesel_Second Owner,143.02076687667406,75868670.0,76250000
Toyota,Etios Liva 1.4,Diesel,Dealer,Manual,First Owner,12,4365.0,10.866299209135672,4,Toyota_Diesel_First Owner,130.39559050962805,138748380.0,82350000
Ford,Figo Diesel Titanium,Diesel,Individual,Manual,Multiple Owners,14,7357.142857142857,11.542493975902508,12,Ford_Diesel_Multiple Owners,161.59491566263512,62629172.0,92110000
Tata,Sumo EX 10/7,Diesel,Individual,Manual,First Owner,13,5192.307692307692,11.119897691565697,12,Tata_Diesel_First Owner,144.55866999035408,80440640.0,61000000
Maruti,Alto LXi BSIII,Petrol,Individual,Manual,Second Owner,17,11470.588235294117,12.180759965737863,14,Maruti_Petrol_Second Owner,207.0729194175437,32294844.0,30500000
Chevrolet,Beat LT,Petrol,Individual,Manual,First Owner,15,4666.666666666667,11.156264806643742,13,Chevrolet_Petrol_First Owner,167.34397209965613,41563816.0,45750000
Maruti,Swift VDI,Diesel,Individual,Manual,First Owner,14,5000.0,11.156264806643742,12,Maruti_Diesel_First Owner,156.18770729301238,99965470.0,99125000
Renault,Scala Diesel RxE,Diesel,Individual,Manual,First Owner,10,11000.0,11.608244735642321,7,Renault_Diesel_First Owner,116.08244735642322,162721120.0,161650000
Maruti,Alto LXi,Petrol,Individual,Manual,Second Owner,13,3846.153846153846,10.819798284210286,5,Maruti_Petrol_Second Owner,140.65737769473373,59117976.0,61000000
Maruti,A-Star Vxi,Petrol,Individual,Manual,Multiple Owners,16,8750.0,11.849404844423074,13,Maruti_Petrol_Multiple Owners,189.59047751076918,44873436.0,36600000
Chevrolet,Beat LT,Petrol,Individual,Manual,First Owner,14,4285.714285714285,11.002116507732017,11,Chevrolet_Petrol_First Owner,154.02963110824825,38556484.0,36600000
Hyundai,i20 Magna,Petrol,Individual,Manual,First Owner,13,3461.5384615384614,10.714439990727769,5,Hyundai_Petrol_First Owner,139.287719879461,97166520.0,102175000
Renault,KWID RXL,Petrol,Individual,Manual,First Owner,9,8888.888888888889,11.289794413577894,2,Renault_Petrol_First Owner,101.60814972220105,71862024.0,79300000
Hyundai,i20 Sportz 1.4,Diesel,Individual,Manual,Second Owner,13,6153.846153846154,11.289794413577894,12,Hyundai_Diesel_Second Owner,146.76732737651264,108286160.0,91500000
Maruti,Baleno Zeta Automatic,Petrol,Individual,Automatic,First Owner,9,5555.555555555556,10.819798284210286,2,Maruti_Petrol_First Owner,97.37818455789258,133597610.0,198250000
Maruti,Wagon R VXI,Petrol,Dealer,Manual,First Owner,15,2333.3333333333335,10.463131911491967,13,Maruti_Petrol_First Owner,156.94697867237952,67118984.0,61000000
Tata,Indigo LX,Diesel,Individual,Manual,Second Owner,16,5000.0,11.289794413577894,0,Tata_Diesel_Second Owner,180.6367106172463,35709944.0,25925000
Ford,EcoSport 1.5 TDCi,Diesel,Individual,Manual,First Owner,10,8000.0,11.289794413577894,7,Ford_Diesel_First Owner,112.89794413577894,181350660.0,187575000
Hyundai,i20 Active 1.4,Diesel,Individual,Manual,Second Owner,10,7400.0,11.211833885608513,7,Hyundai_Diesel_Second Owner,112.11833885608513,170433630.0,176900000
Maruti,Ertiga VDI,Diesel,Individual,Manual,Multiple Owners,10,11000.0,11.608244735642321,7,Maruti_Diesel_Multiple Owners,116.08244735642322,175608740.0,198250000
Volkswagen,Ameo 1.5 TDI,Diesel,Individual,Manual,First Owner,9,4444.444444444444,10.596659732783579,9,Volkswagen_Diesel_First Owner,95.3699375950522,170840830.0,164700000
Chevrolet,Beat LS,Petrol,Individual,Manual,Multiple Owners,13,4615.384615384615,11.002116507732017,5,Chevrolet_Petrol_Multiple Owners,143.0275146005162,53816960.0,36600000
Maruti,Swift VVT ZXI,Petrol,Individual,Manual,First Owner,8,1875.0,9.61587214452889,2,Maruti_Petrol_First Owner,76.92697715623112,180075070.0,186050000
Chevrolet,Sail 1.2 LS,Petrol,Individual,Manual,First Owner,9,3333.3333333333335,10.308985993422082,2,Chevrolet_Petrol_First Owner,92.78087394079874,122796824.0,122000000
Maruti,Wagon R VXI,Petrol,Individual,Manual,Multiple Owners,18,3888.8888888888887,11.156264806643742,14,Maruti_Petrol_Multiple Owners,200.81276651958737,39952732.0,45750000
Maruti,A-Star Vxi,Petrol,Individual,Manual,First Owner,14,4285.714285714285,11.002116507732017,11,Maruti_Petrol_First Owner,154.02963110824825,66800324.0,62524695
Maruti,Alto K10 VXI,Petrol,Individual,Manual,First Owner,8,6250.0,10.819798284210286,2,Maruti_Petrol_First Owner,86.55838627368229,98102830.0,100650000
Maruti,Wagon R VXI,Petrol,Individual,Manual,Multiple Owners,14,6714.285714285715,11.451060699493427,11,Maruti_Petrol_Multiple Owners,160.31484979290798,65344304.0,61000000
